,Mean,Mode,Median,Standard Deviation,Zero Crossing Rate,RMS,Ampl. Env,Human/Robo
21781,-0.15,0,0.0,3216.55,6887,3294.980297361428,14437.0,1
21782,0.79,0,0.0,3194.65,6495,3229.168360429664,16562.0,1
21783,0.24,0,0.0,3634.71,4301,3240.738898769847,16562.0,1
21784,0.93,0,0.0,3553.01,5726,2910.757918481027,13865.0,1
21785,-0.25,0,14.0,3359.8,6762,3599.600084731636,13543.0,1
21786,-1.18,0,0.0,3295.2,7033,3894.428859280909,13538.0,1
21787,1.26,0,0.0,3431.74,8546,2887.9638588458824,15148.0,1
21788,0.21,0,0.0,3533.53,8536,2916.2688319151925,15148.0,1
21789,2.28,0,0.0,3075.12,8845,2990.097695728352,17405.0,1
21790,1.53,0,0.0,3105.65,7452,3374.016265520959,17425.0,1
21791,0.17,0,0.0,3411.34,5563,3469.141219379805,17523.0,1
21792,-0.9,0,0.0,2919.99,5247,3363.2143404784656,17523.0,1
21793,2.35,0,0.0,3503.7,7205,3604.181048449148,15373.0,1
21794,1.78,0,0.0,3591.26,7497,3503.7220808734246,12657.0,1
21795,-1.28,0,0.0,2961.76,4822,2980.770118610289,18374.0,1
21796,-0.13,0,0.0,3236.99,4514,2709.3672508539703,18383.0,1
21797,0.46,0,0.0,3283.66,6182,2836.431472819324,18383.0,1
21798,-1.29,0,0.0,3784.2,6761,3664.471762751079,16733.0,1
21799,0.77,0,0.0,3628.17,8978,3651.974586439506,17048.0,1
21800,3.43,0,0.0,2843.33,7383,3586.9844423972627,17048.0,1
21801,0.71,0,0.0,2829.91,4330,3370.2387408016066,16455.0,1
21802,-0.54,0,0.0,3647.29,3568,3401.1626026992594,16455.0,1
21803,2.35,0,0.0,3393.22,4948,3683.810107755284,16014.0,1
21804,3.87,0,0.0,3393.12,7457,3836.92936343634,16014.0,1
21805,2.09,0,0.0,3526.42,6227,3726.876803705752,16035.0,1
21806,3.06,0,0.0,3890.27,5690,3637.411730887775,16077.0,1
21807,-3.57,0,0.0,3083.5,3573,3326.6825261813005,16229.0,1
21808,-0.67,0,0.0,3120.74,8032,3531.7993983237498,16229.0,1
21809,-1.48,0,0.0,3322.44,7531,3477.171653801405,13916.0,1
21810,-2.71,0,1.0,3652.21,5374,3416.8682122669,12498.0,1
21811,1.41,0,0.0,3282.45,5625,3246.63954420567,15178.0,1
21812,1.0,0,0.0,2803.09,5451,3550.532762839966,17161.0,1
21813,-1.14,0,0.0,2969.36,4706,2927.289090609262,17161.0,1
21814,-1.25,0,0.0,3371.15,3504,3307.758983057865,16190.0,1
21815,0.79,0,0.0,3843.07,4707,3337.625476292989,16190.0,1
21816,0.21,0,0.0,3195.87,8159,3520.6471280149617,14269.0,1
21817,3.43,0,0.0,3664.36,4709,3481.9125678282044,18732.0,1
21818,3.13,0,0.0,3197.16,4881,3703.765157242019,18732.0,1
21819,0.1,0,0.0,3303.58,6644,3840.178486737303,15799.0,1
21820,-0.03,23,27.0,3497.9,7917,3463.947695909972,15268.0,1
21821,2.8,0,0.0,3046.44,9362,2893.4749057145805,15268.0,1
21822,2.39,0,0.0,2728.46,8385,3004.2650815132806,17654.0,1
21823,0.03,0,0.0,3113.12,5379,3452.417483445477,17654.0,1
21824,2.84,0,0.0,3061.7,9881,4231.454150761887,15335.0,1
21825,-1.25,0,0.0,3283.22,7167,3215.0523075060537,15278.0,1
21826,-1.24,0,0.0,2769.18,7372,3022.047818946616,18106.0,1
21827,-2.26,0,0.0,3108.35,7819,3438.595213164818,18106.0,1
21828,-2.49,0,0.0,3361.12,5450,3965.8217811696986,17343.0,1
21829,-0.04,0,0.0,2984.97,4527,3486.0810317604496,14837.0,1
21830,0.46,0,0.0,3176.12,3752,2964.654261461192,14837.0,1
21831,1.33,0,5.0,3803.71,4718,3500.589911714881,16341.0,1
21832,0.76,0,0.0,3608.74,4124,3669.512508494827,16341.0,1
21833,-0.58,0,0.0,3139.88,4410,3568.810782319511,14028.0,1
21834,2.22,0,15.0,3413.92,7104,3262.1006192329505,16632.0,1
21835,3.48,27,35.0,3739.54,7285,3776.67944761003,15727.0,1
21836,2.27,0,15.0,3537.02,8936,3228.038816371328,15727.0,1
21837,1.4,0,0.0,3208.14,6524,3343.380999826373,13325.0,1
21838,-2.1,0,0.0,3096.3,2827,3734.236636850964,14136.0,1
21839,-1.58,0,0.0,3086.03,7626,3846.400397774522,15282.0,1
21840,1.79,0,0.0,3573.92,9051,3570.352349558794,15282.0,1
21841,-0.92,0,0.0,3437.5,8044,3305.750807305354,15429.0,1
21842,0.88,0,9.0,3415.52,7643,3239.5904494241245,15429.0,1
21843,0.09,0,0.0,2868.03,6712,4064.61489319714,17113.0,1
21844,-4.31,0,0.0,3219.82,7511,3343.7835560933067,13938.0,1
21845,-3.35,0,0.0,3363.38,7047,2722.4934288258623,12629.0,1
21846,0.49,0,0.0,3246.44,6713,3353.02515648183,15188.0,1
21847,-1.18,0,0.0,3686.9,4279,3752.4039881121535,15855.0,1
21848,1.04,0,9.0,3819.61,5928,3332.5861114155773,18465.0,1
21849,3.6,0,0.0,3520.18,7984,3179.8775668254902,18465.0,1
21850,0.61,0,0.0,3293.35,8359,3345.953200509535,17819.0,1
21851,-1.88,0,0.0,2973.3,7855,3203.6427141614904,17819.0,1
21852,-0.14,0,0.0,3592.09,7786,3682.92209257812,16331.0,1
21853,1.61,0,0.0,2675.28,7894,3311.044818482528,16331.0,1
21854,0.29,0,0.0,3235.01,3691,3614.08173952942,13499.0,1
21855,0.42,0,0.0,3751.83,3998,4053.374168516891,13499.0,1
21856,0.65,0,0.0,3596.56,3802,3998.488778276113,14594.0,1
21857,2.74,0,0.0,3508.19,7377,3029.796907385048,14594.0,1
21858,0.49,0,0.0,3282.4,8981,2829.3791739531835,14132.0,1
21859,-1.0,0,0.0,3123.82,5831,3661.184134948692,14397.0,1
21860,-0.24,0,0.0,3453.49,6009,3923.889116680032,18275.0,1
21861,-2.36,0,0.0,2995.86,5229,3390.941737924732,15778.0,1
21862,0.17,0,7.0,3342.21,7248,3324.853974237064,14106.0,1
21863,0.63,0,30.0,3464.26,5312,3232.47775862418,14081.0,1
21864,0.92,0,0.0,3092.09,3860,2957.5409937987333,15992.0,1
21865,1.15,0,0.0,3582.66,3603,3187.766920588768,15992.0,1
21866,-0.49,0,0.0,3882.56,3548,3790.43918035892,13142.0,1
21867,2.73,0,0.0,3610.74,5680,3618.729539493108,14103.0,1
21868,3.41,0,0.0,3733.09,4935,3317.4369097241324,14103.0,1
21869,-2.18,0,0.0,3495.56,6107,3259.155794066924,15307.0,1
21870,-0.1,0,0.0,3412.58,3732,3735.618927299732,15065.0,1
21871,-1.46,0,0.0,3607.04,4055,3028.340463025913,15447.0,1
21872,-3.07,0,0.0,3357.78,2621,3243.409616437616,17927.0,1
21873,-1.04,0,0.0,3287.7,4391,3772.74311476411,17927.0,1
21874,1.76,0,0.0,3820.41,4802,3381.8011946298675,17358.0,1
21875,0.33,0,0.0,3431.97,4028,3333.9826049336248,14362.0,1
21876,0.67,0,0.0,3450.96,6910,3681.896315759041,17432.0,1
21877,1.36,0,0.0,3408.91,8551,3785.3391221923566,17432.0,1
21878,2.11,0,0.0,3406.79,6904,3786.211471906977,16611.0,1
21879,1.05,0,0.0,3620.73,7341,2837.4685584161107,15091.0,1
21880,-0.48,0,0.0,3623.9,6211,3319.462840581289,13018.0,1
21881,0.7,0,0.0,3218.32,7988,3523.460519148753,17667.0,1
21882,0.97,0,0.0,3264.59,4875,3334.949552841841,17667.0,1
21883,0.7,0,0.0,3250.78,4694,3715.192324765974,18798.0,1
21884,3.83,0,0.0,3213.45,5765,3594.0877646490494,18798.0,1
21885,4.39,0,0.0,3152.96,8612,3420.2661680050574,14296.0,1
21886,1.8,0,0.0,3591.13,7728,3897.3729921576655,16242.0,1
21887,-0.26,0,0.0,2921.13,2928,3309.255127668461,16242.0,1
21888,0.69,0,29.0,3823.25,5834,3381.880107277608,16417.0,1
21889,-2.97,0,0.0,3507.15,4542,3665.12173194834,14190.0,1
21890,-2.35,0,0.0,3520.17,4527,2922.7885195477284,14190.0,1
21891,0.82,0,1.0,3596.86,4887,3341.77150325991,13791.0,1
21892,1.68,0,3.0,3812.17,3939,3894.059539863252,15237.0,1
21893,1.67,0,0.0,3117.17,3644,3459.7081827807388,17221.0,1
21894,-0.92,0,0.0,2278.19,3339,3617.215476025724,17221.0,1
21895,-2.04,0,0.0,3809.03,5314,3884.901769671918,14148.0,1
21896,1.06,0,0.0,3842.77,4902,3799.490456627046,17320.0,1
21897,-1.04,0,0.0,3227.73,3116,3549.3846607545934,13914.0,1
21898,1.09,0,0.0,3402.15,3814,3667.262511738149,14431.0,1
21899,3.0,0,0.0,3983.25,3997,3333.3217126464106,14431.0,1
21900,1.64,0,0.0,3740.22,4583,3913.2716631994767,15451.0,1
21901,0.15,0,0.0,3709.36,9115,3788.7866685787417,16087.0,1
21902,0.89,28,35.0,3608.58,10460,3697.379981824968,16497.0,1
21903,0.75,0,0.0,3348.51,6269,4007.872183590689,16497.0,1
21904,0.99,0,0.0,3096.35,4820,3502.960386587322,18216.0,1
21905,-1.41,0,0.0,3557.95,7527,3402.9272105056843,18216.0,1
21906,1.21,0,0.0,3133.58,6307,3786.207366217545,19643.0,1
21907,2.12,0,0.0,3692.55,5899,3907.2301672668327,14089.0,1
21908,2.62,0,0.0,3680.03,4240,3351.686884242023,15553.0,1
21909,-0.11,0,0.0,3549.93,3274,3186.7694205888192,17004.0,1
21910,-0.48,0,0.0,2992.23,2366,3223.6639852813446,17004.0,1
21911,1.38,0,0.0,3446.26,2656,3337.088851079636,16973.0,1
21912,1.47,0,0.0,3811.73,3716,3635.055079362622,16973.0,1
21913,-1.46,0,0.0,3482.57,3216,3668.247638859732,15083.0,1
21914,-3.05,0,0.0,3432.42,4142,3116.1268780330497,16718.0,1
21915,1.85,0,0.0,3380.51,5666,3273.7448495568497,16288.0,1
21916,0.2,0,0.0,3184.4,6085,3285.6953221502445,16959.0,1
21917,-0.72,0,0.0,2771.96,5673,4102.13218460839,16959.0,1
21918,-0.82,0,0.0,3628.88,5125,3532.8449470646174,14295.0,1
21919,-0.7,0,0.0,3712.29,3150,3198.7148028544216,14295.0,1
21920,0.25,0,0.0,3441.3,2915,3905.139818239547,16027.0,1
21921,0.93,29,61.0,3729.03,7722,3733.635058491925,17908.0,1
21922,0.18,0,0.0,2889.59,7006,3659.1787411931655,17908.0,1
21923,1.17,0,0.0,3357.16,2950,3902.679305297836,15833.0,1
21924,-1.1,0,0.0,3073.39,2701,3707.664137971507,17757.0,1
21925,-0.96,0,0.0,3409.13,4520,3135.4695708936483,15106.0,1
21926,0.64,0,0.0,3232.55,8833,3007.3193827726377,13118.0,1
21927,0.5,0,0.0,2864.2,12150,3708.165479047557,13148.0,1
21928,-2.04,0,0.0,3410.1,9212,4013.6507458920737,13148.0,1
21929,1.18,0,0.0,3939.85,5852,3266.6682017003195,18212.0,1
21930,0.1,3,91.0,3830.63,7398,3062.640914309087,18813.0,1
21931,-2.17,0,0.0,3477.8,7358,3536.803245870485,18813.0,1
21932,-0.49,0,0.0,3501.35,9195,3423.419020511512,14091.0,1
21933,1.77,0,0.0,3308.19,6117,3053.4635563569445,16353.0,1
21934,1.88,0,0.0,3127.22,7747,2967.748265941705,15724.0,1
21935,4.56,0,0.0,3145.83,9971,3128.860629686148,14437.0,1
21936,-0.0,0,0.0,3624.66,6981,3190.558360224743,12358.0,1
21937,-3.68,0,0.0,3167.43,5170,3192.669071482355,15278.0,1
21938,0.8,0,0.0,3503.72,6303,3090.176433474309,15278.0,1
21939,-0.24,0,0.0,3620.18,8131,3419.4864789906683,16595.0,1
21940,-6.12,0,0.0,3181.37,5839,3349.494282723886,16595.0,1
21941,-2.62,0,0.0,3367.23,3493,2867.005183113557,15579.0,1
21942,-0.58,0,0.0,4058.39,3286,3465.57340854295,17168.0,1
21943,-1.08,0,0.0,3412.14,6714,3474.244981287301,17168.0,1
21944,-1.95,0,0.0,3366.24,6613,3607.0443343546526,17136.0,1
21945,-0.39,0,0.0,3028.12,5856,4065.5991132919135,17136.0,1
21946,-2.99,0,0.0,2265.49,5669,3049.4604391596886,17096.0,1
21947,-1.19,0,0.0,2795.37,8300,3001.8670306993945,16789.0,1
21948,1.16,0,0.0,3292.57,11362,3817.829041484178,15861.0,1
21949,-0.19,0,0.0,3243.7,7789,3304.820011740428,18426.0,1
21950,-2.98,0,0.0,2603.31,5632,3183.1901089944345,18426.0,1
21951,0.8,0,0.0,3757.78,4415,3730.125593059837,16105.0,1
21952,-3.51,0,0.0,3189.76,5347,3303.154999390734,16239.0,1
21953,-4.61,0,0.0,3282.63,4711,3169.88597113524,16239.0,1
21954,-1.89,0,0.0,3605.66,5114,3669.246447160506,16949.0,1
21955,-0.39,0,0.0,3494.24,4768,3447.3360758707586,16949.0,1
21956,-0.4,0,0.0,3268.47,4102,3280.7808415070945,14702.0,1
21957,-3.17,0,0.0,3065.6,4572,3530.079526016376,14520.0,1
21958,-4.06,0,0.0,3298.45,4652,3236.984034560566,12556.0,1
21959,-0.2,0,0.0,3446.41,4416,3191.2171956794164,12950.0,1
21960,-1.57,0,0.0,3508.38,2792,2705.590909579643,14129.0,1
21961,-0.76,0,0.0,3112.97,3539,3170.9265948615084,13736.0,1
21962,2.31,0,15.0,3710.75,4027,4077.2524081788215,16433.0,1
21963,0.56,0,9.0,3646.08,5429,3762.561129071528,16433.0,1
21964,0.27,0,0.0,2464.68,8060,3902.624006998368,14702.0,1
21965,-0.13,0,0.0,2618.1,6531,3685.0992442538095,14702.0,1
21966,-0.27,0,0.0,3712.01,4383,3205.5806650277887,14520.0,1
21967,2.35,0,0.0,3321.39,7870,3499.1393813336445,14830.0,1
21968,1.65,0,0.0,2695.6,7787,3457.5824690092354,15366.0,1
21969,1.72,0,0.0,2864.79,4394,2826.3280046732016,16928.0,1
21970,-3.65,0,0.0,3041.77,3217,3329.8023409806174,16928.0,1
21971,-2.71,0,0.0,3478.2,3116,3669.046682722912,13874.0,1
21972,-0.82,0,0.0,3306.52,2962,2714.566676285554,13874.0,1
21973,-0.66,0,0.0,3215.15,4360,2880.2970194061586,12496.0,1
21974,0.16,0,0.0,3200.95,5005,3467.5621695940795,14292.0,1
21975,-1.11,0,0.0,3415.71,6074,3971.5134810296186,15089.0,1
21976,-0.91,0,0.0,3519.24,6196,3763.065247906288,15089.0,1
21977,-2.99,0,0.0,3543.83,3585,3387.889354745813,11774.0,1
21978,0.76,0,0.0,3278.57,7932,3172.481615391964,16528.0,1
21979,1.29,0,0.0,2630.54,7110,3457.1741162400253,16086.0,1
21980,-0.06,0,0.0,2815.72,7158,3691.086415948562,14850.0,1
21981,-1.26,0,0.0,3938.77,6745,3256.603132099458,14850.0,1
21982,-3.08,0,0.0,3951.11,7462,3235.5347177862272,14825.0,1
21983,-3.69,0,0.0,3374.03,10403,3770.638920660529,15251.0,1
21984,2.42,0,0.0,3256.2,13153,3725.686642754594,16336.0,1
21985,5.32,0,0.0,3100.93,8723,3057.8120216913267,16336.0,1
21986,0.85,0,0.0,3464.6,3163,3396.624197640946,13999.0,1
21987,-2.34,0,0.0,3690.17,5617,3578.1053394219684,16440.0,1
21988,1.71,0,0.0,3959.87,5665,3938.660256990948,13535.0,1
21989,2.31,0,0.0,3319.35,4281,3391.9996093749774,13535.0,1
21990,-3.64,0,0.0,3173.45,5994,2899.242699395827,13449.0,1
21991,-0.06,0,24.0,3938.72,5559,4182.465074570259,16359.0,1
21992,2.94,0,0.0,3633.37,6143,4397.630307335986,16359.0,1
21993,-0.74,0,0.0,3075.22,7594,3267.323984547599,15206.0,1
21994,-1.72,0,0.0,3482.02,7003,2641.2980445228063,15334.0,1
21995,0.48,0,0.0,3228.51,6173,3264.14655920962,15334.0,1
21996,-1.29,0,0.0,3477.66,8938,3623.672489340062,15354.0,1
21997,-4.27,0,0.0,3363.76,7598,3720.586932192285,17278.0,1
21998,-2.04,0,0.0,3244.45,5592,3719.5273947102473,17278.0,1
21999,1.12,0,0.0,2683.81,7154,3605.449478220434,16698.0,1
22000,1.87,0,0.0,3218.38,5923,4153.239084136621,15760.0,1
22001,1.53,0,0.0,3376.71,3740,4038.79905665038,16456.0,1
22002,-2.15,0,0.0,3002.59,2852,3187.016032278469,16456.0,1
22003,-1.21,0,0.0,3412.91,7678,3226.1565600571835,17293.0,1
22004,0.89,0,0.0,3533.82,11806,3714.6159155422783,17293.0,1
22005,-1.21,0,0.0,3077.1,9368,3262.553239412347,14022.0,1
22006,-0.53,0,0.0,3752.71,5071,3719.704236898412,14022.0,1
22007,0.22,0,0.0,4003.56,6326,3660.150796073845,15206.0,1
22008,-0.43,0,0.0,3399.11,5259,3129.022058087798,18721.0,1
22009,-1.75,0,0.0,3172.06,3239,2983.718337913282,18721.0,1
22010,-2.93,0,0.0,3813.64,5014,2973.934762229999,13222.0,1
22011,-4.33,0,0.0,3842.88,4937,2822.0115910463587,12390.0,1
22012,-2.79,0,0.0,3692.57,3654,3590.2125758790385,14618.0,1
22013,0.75,0,0.0,3261.49,6596,3906.786986770586,16509.0,1
22014,-4.0,0,0.0,3605.76,7198,2906.3088600491174,13439.0,1
22015,-0.72,0,0.0,3499.34,8461,3624.9001241413534,14958.0,1
22016,-0.37,0,0.0,2888.13,6617,3493.913108536044,14958.0,1
22017,0.46,0,0.0,3647.53,5585,3485.901749906328,14291.0,1
22018,1.15,0,0.0,3695.86,5516,3611.852521906176,16145.0,1
22019,-0.24,0,0.0,3494.45,7543,3822.181620488488,17875.0,1
22020,-0.87,0,0.0,3536.9,7594,3250.7431504196084,17875.0,1
22021,-0.33,0,0.0,3198.64,5414,3088.362870518942,18679.0,1
22022,-1.5,0,0.0,4004.93,4342,3567.7102474836715,18679.0,1
22023,-0.81,0,0.0,2606.72,6460,3166.1051767116014,16813.0,1
22024,0.13,0,0.0,3484.02,5723,2989.1516856794005,16869.0,1
22025,1.76,0,0.0,3687.77,5312,3489.172539442554,16869.0,1
22026,0.63,0,0.0,3757.12,2940,3787.880184219137,17653.0,1
22027,-1.26,0,0.0,4074.16,3450,3630.0950442102753,17653.0,1
22028,-2.02,0,0.0,4233.77,3238,3168.952943797052,15996.0,1
22029,0.96,0,0.0,3611.72,4510,3562.7108344629937,18124.0,1
22030,0.62,0,0.0,2994.88,10612,3793.591253680344,18124.0,1
22031,-0.65,0,0.0,2764.68,9904,3592.2354794751413,15087.0,1
22032,0.96,0,0.0,3612.23,4971,2406.468559944218,17349.0,1
22033,-1.51,0,0.0,3195.98,3879,3050.705190607575,13532.0,1
22034,0.41,0,0.0,2910.68,5923,3694.086380960792,15905.0,1
22035,-1.04,0,0.0,3558.35,5856,4045.3480962705794,15905.0,1
22036,-1.31,0,0.0,3437.64,8657,3764.8630984406327,14684.0,1
22037,0.04,0,0.0,2707.43,9091,3356.20361122504,18179.0,1
22038,-3.6,0,0.0,3023.95,4616,3675.6239674373655,18179.0,1
22039,-3.9,0,0.0,2899.74,6361,3929.0241536544418,15954.0,1
22040,-1.08,0,0.0,3081.11,7285,3375.148811534093,16056.0,1
22041,0.23,0,0.0,2857.87,2742,3724.238798734582,15253.0,1
22042,-0.59,0,0.0,2496.59,6189,3881.7143120018495,13784.0,1
22043,1.39,0,0.0,3378.49,7282,3764.832220697225,15532.0,1
22044,-0.68,0,0.0,3331.72,4909,2689.4649616605902,15532.0,1
22045,-2.18,0,0.0,3189.63,3744,3243.768840407713,13555.0,1
22046,-1.97,0,0.0,3782.01,5600,3618.497265440448,15026.0,1
22047,-1.12,0,0.0,3210.92,10717,3421.3730927801485,15026.0,1
22048,-0.63,0,0.0,3024.73,8551,2904.8157015549195,15943.0,1
22049,-2.03,0,0.0,3647.26,4197,3554.647778613234,16531.0,1
22050,-0.08,0,0.0,3725.42,3341,3186.371993349176,15837.0,1
22051,0.22,0,0.0,3202.86,4499,3157.4108902706976,16162.0,1
22052,1.76,0,0.0,2863.35,6393,3406.951430531407,16162.0,1
22053,2.19,0,0.0,3335.29,6511,3317.682037206097,17381.0,1
22054,1.37,0,0.0,3460.51,5100,2884.17887794776,17381.0,1
22055,0.22,0,0.0,3228.79,7675,3049.0877242217875,12920.0,1
22056,3.0,0,0.0,2876.54,6130,3772.0874870554094,16878.0,1
22057,0.32,0,0.0,3239.87,3595,3406.341836927116,16878.0,1
22058,-3.13,0,4.0,3959.46,6608,3144.356361801251,15215.0,1
22059,-0.27,0,0.0,3012.35,6093,3429.3659282730387,14888.0,1
22060,-0.34,0,0.0,3308.0,5755,3778.208077912067,13103.0,1
22061,1.87,0,0.0,3396.68,4325,3944.596332959813,15995.0,1
22062,1.18,0,0.0,3056.0,7390,3670.869634024069,15995.0,1
22063,2.82,0,0.0,3394.29,7630,3605.020220470337,13245.0,1
22064,3.33,0,0.0,3438.97,6642,3400.921044364305,14321.0,1
22065,0.25,0,0.0,3397.5,6315,2980.5172336358,17558.0,1
22066,1.18,0,0.0,3110.22,6337,3037.8327521442,17558.0,1
22067,1.92,0,0.0,3024.49,8749,3761.171657874711,16913.0,1
22068,-1.13,0,0.0,2674.95,3057,3469.674264250176,14102.0,1
22069,1.38,0,0.0,3121.38,6477,3518.6010472913804,14102.0,1
22070,1.9,0,0.0,3619.86,6905,3089.233126521856,15864.0,1
22071,-1.05,0,0.0,3013.51,3116,3403.08999146364,15864.0,1
22072,-0.51,0,0.0,3452.66,5081,3460.867483738723,15355.0,1
22073,1.62,0,0.0,3788.09,6568,3557.5857684671496,14502.0,1
22074,1.26,0,0.0,3073.41,3391,3591.966543552431,14502.0,1
22075,0.05,0,0.0,3181.31,3108,3397.98841963889,14143.0,1
22076,2.16,0,0.0,3789.05,4586,3258.88859582527,15843.0,1
22077,3.81,0,0.0,3013.57,7489,3398.059050399213,14847.0,1
22078,2.07,0,0.0,3332.15,5183,2880.3033694387123,14847.0,1
22079,-0.42,0,0.0,3934.06,3911,2968.030377203037,15479.0,1
22080,-0.46,0,0.0,3487.18,4814,3401.5061678615257,15479.0,1
22081,2.8,0,3.0,3414.09,5291,3450.975507012474,17233.0,1
22082,2.99,0,10.0,3435.75,6706,3477.380174786761,17233.0,1
22083,-1.21,0,0.0,2227.75,10968,3447.267071173917,16875.0,1
22084,2.42,0,0.0,2903.7,11142,3811.52182336662,16875.0,1
22085,3.26,32,45.0,3693.02,9189,3570.4815809635543,15028.0,1
22086,-1.58,0,0.0,2709.27,4537,3673.558076306947,14492.0,1
22087,-3.4,0,0.0,3045.27,3021,3559.7348847912817,16466.0,1
22088,-0.16,0,0.0,3851.89,3804,3460.0329362594225,17056.0,1
22089,1.84,0,0.0,3288.3,4693,3811.556212362609,17056.0,1
22090,-1.01,0,0.0,3255.94,4126,3257.6335521356605,14294.0,1
22091,-2.94,0,0.0,3450.76,4544,3139.7214478357787,17248.0,1
22092,-3.65,0,0.0,3291.72,4295,3482.160546270088,17248.0,1
22093,-2.9,0,0.0,3284.78,4751,3088.208880564914,15261.0,1
22094,0.22,0,0.0,3117.18,7110,3733.541561306101,16739.0,1
22095,1.01,0,0.0,3130.29,3701,3317.280372534104,15885.0,1
22096,1.53,0,0.0,3181.29,7218,3767.199746496063,16286.0,1
22097,0.18,0,0.0,3249.19,8825,4045.677969141884,17321.0,1
22098,-0.35,0,0.0,3688.98,6194,3294.962186429459,17321.0,1
22099,-2.78,0,0.0,3216.79,3380,3379.0215048146706,14514.0,1
22100,-2.64,0,0.0,3550.12,6364,3789.304276513038,14514.0,1
22101,-0.72,0,0.0,3482.11,5955,3046.733975915849,13332.0,1
22102,0.79,0,0.0,3007.47,4458,2589.582336980232,15427.0,1
22103,2.09,0,0.0,3141.48,6039,3196.7823463601644,15427.0,1
22104,-3.24,0,0.0,2546.44,5654,3614.262786516775,15731.0,1
22105,-0.76,0,0.0,3598.68,6372,3154.1444450119907,16622.0,1
22106,1.95,0,0.0,3722.07,8937,3332.0069327658966,16622.0,1
22107,-0.74,0,0.0,3015.77,10426,3295.0533561689103,13928.0,1
22108,-2.0,0,0.0,2831.37,10274,3414.326617358099,15748.0,1
22109,0.55,0,0.0,3083.78,13378,3853.063440951888,16181.0,1
22110,-0.64,0,0.0,3185.82,8255,4052.6553073262967,18233.0,1
22111,-1.02,0,0.0,3071.3,8721,3548.228408656917,18233.0,1
22112,-0.08,0,0.0,3091.33,8691,3385.42794340686,16853.0,1
22113,-1.27,0,0.0,3085.67,5881,3281.859535385389,16433.0,1
22114,-2.17,0,0.0,2911.64,6771,3056.269476011564,18140.0,1
22115,-0.16,0,0.0,3379.64,5606,2854.585763293862,18140.0,1
22116,4.9,0,0.0,3778.2,4284,3194.3562888319143,17274.0,1
22117,-0.65,0,0.0,3243.44,8778,3334.897518665304,17274.0,1
22118,-2.21,0,3.0,3404.0,11751,3841.880156902346,16924.0,1
22119,-0.12,0,0.0,3416.21,7051,3951.124603198437,16924.0,1
22120,0.88,0,0.0,3143.72,6259,2981.641888289068,16892.0,1
22121,0.23,0,0.0,3178.39,6913,3126.1515878152804,16892.0,1
22122,0.44,34,30.0,3831.93,9137,2991.296941127711,16621.0,1
22123,-1.1,0,0.0,3000.25,10946,3199.167004080906,15564.0,1
22124,0.18,0,0.0,2685.13,8235,3333.9434983214696,15564.0,1
22125,1.61,0,0.0,3357.07,9284,3624.110541912319,15209.0,1
22126,-0.43,0,0.0,3323.14,9286,3570.358406378833,16307.0,1
22127,0.09,0,0.0,3541.56,5674,3203.9244107812533,17136.0,1
22128,0.78,0,0.0,3693.69,5747,3515.294851075796,17136.0,1
22129,0.47,0,0.0,3316.92,5873,4027.163306845154,15583.0,1
22130,-0.51,0,0.0,3220.23,6875,3943.84870145902,16411.0,1
22131,1.09,0,0.0,2968.38,6630,3147.0763797531195,16448.0,1
22132,-3.75,0,0.0,3474.7,3203,3516.4085044260714,16236.0,1
22133,-2.74,0,0.0,3699.42,5091,3679.9059077644906,15347.0,1
22134,1.12,0,0.0,2936.43,5021,3615.4023137128174,15347.0,1
22135,-1.88,0,0.0,3073.15,4741,3118.0640131337905,18204.0,1
22136,-2.25,0,2.0,3453.07,5694,3420.837457407177,18204.0,1
22137,-1.79,0,0.0,2616.37,6554,3836.211567419086,16880.0,1
22138,-0.38,0,0.0,3087.57,6884,3031.533049465237,14449.0,1
22139,1.36,42,38.0,3665.38,5409,3209.1746244166893,16996.0,1
22140,1.38,0,0.0,2980.58,3879,2810.926857817542,16610.0,1
22141,1.98,0,0.0,3622.61,5458,2980.902499244147,13660.0,1
22142,0.58,0,0.0,3647.92,7645,3275.5126224760606,15561.0,1
22143,0.06,0,0.0,3109.29,8132,3583.227607897662,15561.0,1
22144,2.99,0,0.0,3391.44,5693,3635.566876018099,15210.0,1
22145,1.51,0,0.0,3311.29,3522,3040.0918078242307,17029.0,1
22146,-1.49,0,0.0,2986.52,5250,3169.060712577151,17029.0,1
22147,-0.71,0,0.0,3109.04,7221,3663.720385073075,13611.0,1
22148,-1.27,0,0.0,3351.02,5462,3786.6159535923366,12964.0,1
22149,0.63,0,5.0,3609.18,5582,3360.44366267313,17890.0,1
22150,2.36,0,0.0,2982.56,2955,4024.2474327506256,13592.0,1
22151,3.52,0,0.0,2795.41,5174,3325.749759076891,14621.0,1
22152,0.4,0,0.0,3254.41,5544,2736.7217779672087,15887.0,1
22153,-3.55,0,0.0,3353.7,3037,2893.060294912638,17834.0,1
22154,-2.96,0,0.0,3557.99,5966,3302.414004936389,17834.0,1
22155,-1.52,0,0.0,3380.79,6447,3911.127545861935,13167.0,1
22156,-0.79,0,0.0,3500.69,3473,3547.138415681012,13540.0,1
22157,-0.21,0,0.0,3296.8,3564,3280.627621355401,15561.0,1
22158,-0.11,0,0.0,3814.2,6706,3041.891105874765,14719.0,1
